Date,Open,High,Low,Volume,Close
2021-09-22,579.690002,595.650024,579.690002,4021800,590.650024
2021-09-23,590.789978,599.320007,589.130005,2526200,593.26001
2021-09-24,592.5,592.97998,583.640015,2126200,592.390015
2021-09-27,587.950012,593.580017,576.929993,2504700,592.640015
2021-09-28,589.0,599.539978,580.159973,4431100,583.849976
2021-09-29,589.01001,609.880005,588.01001,6221000,599.059998
2021-09-30,608.049988,619.0,608.049988,6612600,610.340027
2021-10-01,604.23999,614.98999,597.51001,4090800,613.150024
2021-10-04,613.390015,626.130005,594.679993,4995900,603.349976
2021-10-05,606.940002,640.390015,606.890015,9534300,634.809998
2021-10-06,628.179993,639.869995,626.359985,4580400,639.099976
2021-10-07,642.22998,646.840027,630.450012,3556900,631.849976
2021-10-08,634.169983,643.799988,630.859985,3271100,632.659973
2021-10-11,633.200012,639.419983,626.780029,2862500,627.039978
2021-10-12,633.02002,637.659973,621.98999,3227300,624.940002
2021-10-13,632.179993,632.179993,622.099976,2420300,629.76001
2021-10-14,632.22998,636.880005,626.789978,2671700,633.799988
2021-10-15,638.0,639.419983,625.159973,4114400,628.289978
2021-10-18,632.099976,638.409973,620.590027,4669100,637.969971
2021-10-19,636.969971,641.0,632.299988,7633100,639.0
2021-10-20,625.570007,637.400024,617.150024,10622000,625.140015
2021-10-21,628.890015,654.01001,628.650024,8437100,653.159973
2021-10-22,651.809998,665.460022,651.809998,6186000,664.780029
2021-10-25,663.73999,675.880005,657.070007,3833500,671.659973
2021-10-26,673.76001,676.48999,662.77002,2904800,668.52002
2021-10-27,669.0,671.409973,661.849976,2276900,662.919983
2021-10-28,670.950012,676.799988,668.030029,2859400,674.049988
2021-10-29,673.059998,690.969971,671.23999,3817500,690.309998
2021-11-01,689.059998,689.969971,676.539978,3110900,681.169983
2021-11-02,683.109985,687.679993,673.820007,3888600,677.719971
2021-11-03,677.27002,689.390015,677.27002,2334900,688.289978
2021-11-04,685.890015,685.940002,665.5,4865000,668.400024
2021-11-05,663.969971,665.640015,645.01001,5277400,645.719971
2021-11-08,650.289978,656.0,643.789978,2887500,651.450012
2021-11-09,653.700012,660.5,650.52002,2415600,655.98999
2021-11-10,653.01001,660.330017,642.109985,2405800,646.909973
2021-11-11,650.23999,665.820007,649.710022,2868300,657.580017
2021-11-12,660.01001,683.340027,653.820007,4192700,682.609985
2021-11-15,681.23999,685.26001,671.48999,2872200,679.330017
2021-11-16,678.27002,688.359985,676.900024,2077400,687.400024
2021-11-17,690.0,700.98999,686.090027,2732800,691.690002
2021-11-18,691.609985,691.73999,679.73999,2012900,682.02002
2021-11-19,692.349976,694.159973,675.0,2613700,678.799988
2021-11-22,676.02002,679.47998,656.469971,2764400,659.200012
2021-11-23,658.179993,666.429993,646.049988,2320200,654.059998
2021-11-24,658.01001,661.440002,651.099976,1867300,658.289978
2021-11-26,675.0,676.409973,660.669983,2872500,665.640015
2021-11-29,663.200012,667.98999,658.289978,2529400,663.840027
2021-11-30,668.200012,675.380005,640.01001,5608900,641.900024
2021-12-01,649.47998,654.52002,617.070007,3882800,617.77002
2021-12-02,617.099976,625.359985,612.880005,3331100,616.469971
2021-12-03,622.75,625.5,594.0,4825200,602.130005
2021-12-06,606.01001,617.289978,601.0,3075700,612.690002
2021-12-07,619.830017,628.890015,611.400024,3125200,625.580017
2021-12-08,630.0,632.460022,623.200012,2220300,628.080017
2021-12-09,627.580017,630.23999,610.440002,2376300,611.0
2021-12-10,616.780029,617.73999,605.880005,2747900,611.659973
2021-12-13,612.0,612.640015,599.52002,2517900,604.559998
2021-12-14,598.710022,602.289978,588.130005,2984500,597.98999
2021-12-15,598.179993,605.690002,584.51001,2866200,605.039978
2021-12-16,597.090027,602.830017,588.0,3143200,591.059998
2021-12-17,591.609985,593.25,581.73999,4386900,586.72998
2021-12-20,586.429993,602.880005,584.26001,3358400,593.73999
2021-12-21,597.539978,607.820007,593.859985,2319400,604.919983
2021-12-22,603.359985,614.820007,602.630005,2335700,614.23999
2021-12-23,616.400024,616.880005,607.570007,1621100,614.090027
2021-12-27,615.0,615.0,609.25,2061500,613.119995
2021-12-28,614.950012,618.409973,609.690002,1882800,610.710022
2021-12-29,610.710022,613.97998,604.679993,1287200,610.539978
2021-12-30,612.98999,620.609985,611.23999,1625100,612.090027
2021-12-31,610.01001,614.080017,602.049988,1995900,602.440002
2022-01-03,605.609985,609.98999,590.559998,3067500,597.369995
2022-01-04,599.909973,600.409973,581.599976,4393100,591.150024
2022-01-05,592.0,592.840027,566.880005,4148700,567.52002
2022-01-06,554.340027,563.359985,542.01001,5711800,553.289978
2022-01-07,549.460022,553.429993,538.219971,3381700,541.059998
2022-01-10,538.48999,543.690002,526.320007,4486100,539.849976
2022-01-11,536.98999,543.909973,530.070007,3077800,540.840027
2022-01-12,544.27002,544.27002,532.02002,3787400,537.219971
2022-01-13,537.059998,540.789978,518.26001,4475100,519.200012
2022-01-14,517.599976,538.369995,511.880005,7849400,525.690002
2022-01-18,520.080017,521.75,508.679993,4839100,510.799988
2022-01-19,515.0,523.210022,510.51001,4353500,515.859985
2022-01-20,517.75,526.640015,506.929993,12659000,508.25
2022-01-21,400.429993,409.149994,379.98999,58904300,397.5
2022-01-24,383.910004,387.26001,351.459991,32346000,387.149994
2022-01-25,379.140015,387.709991,365.130005,15145800,366.420013
2022-01-26,378.269989,382.660004,356.619995,12684000,359.700012
2022-01-27,382.059998,394.799988,378.100006,24324700,386.700012
2022-01-28,386.76001,387.0,372.079987,11966600,384.359985
2022-01-31,401.970001,427.700012,398.200012,20047500,427.140015
2022-02-01,432.959991,458.480011,425.540009,22542300,457.130005
2022-02-02,448.25,451.980011,426.480011,14346000,429.480011
2022-02-03,421.440002,429.26001,404.279999,9905200,405.600006
2022-02-04,407.309998,412.769989,396.640015,7782400,410.170013
