Date,Open,High,Low,Close,Volume,등락률
2021-10-20,19163,19297,18707,18745,2381385,-1.796940486169321
2021-10-21,18744,18935,17792,17983,4141140,-4.065084022405975
2021-10-22,17716,18611,17544,18269,2690570,1.5903909247622756
2021-10-25,18211,18477,17830,18440,1510820,0.9360118233072418
2021-10-26,18840,18878,18192,18212,2160610,-1.2364425162689805
2021-10-27,18230,18402,17983,18193,1321040,-0.10432681748297826
2021-10-28,18097,18287,17697,17755,1709595,-2.407519375584016
2021-10-29,17944,19354,17754,19069,8618650,7.400732188116025
2021-11-01,18954,19602,18687,19431,3582830,1.8983690807069065
2021-11-02,19582,19735,18973,19164,2706730,-1.37409294426432
2021-11-03,19564,22859,19354,22174,22008020,15.706533082863702
2021-11-04,22688,24307,22383,23603,12723970,6.44448453143321
2021-11-05,24765,26251,24232,26099,11596280,10.574926916069991
2021-11-08,26041,26955,25336,25832,5557705,-1.0230277022108127
2021-11-09,25832,27089,25069,26461,5848270,2.434964385258594
2021-11-10,25946,26956,24955,25299,4333020,-4.39136842900873
2021-11-11,25069,30689,25031,30023,15015780,18.672674809281
2021-11-12,29661,30004,28270,29433,6072540,-1.9651600439662926
2021-11-15,29146,29413,27813,28785,5254960,-2.2016104372642955
2021-11-16,28269,28746,27050,27089,5412870,-5.891957616814313
2021-11-17,26956,28442,26956,27242,4810560,0.564804902358891
2021-11-18,27279,28270,27203,27680,3886160,1.6078114675868145
2021-11-19,27793,28422,26517,26956,3785070,-2.615606936416185
2021-11-22,26784,26936,25222,25775,3755070,-4.381213829945096
2021-11-23,25488,26479,25298,25451,2087735,-1.257032007759457
2021-11-24,25355,26479,25355,26327,2299925,3.441907980040077
2021-11-25,26383,26802,25526,25565,1936865,-2.894366999658146
2021-11-26,25584,25984,24460,25013,2337850,-2.1592020340309017
2021-11-29,24155,24974,23850,24537,2021620,-1.9030104345740217
2021-11-30,25069,25812,24098,24403,2438360,-0.5461140318702368
2021-12-01,24669,24860,23012,24232,2695250,-0.7007335163709381
2021-12-02,23830,24040,22325,22631,3238860,-6.606965995378013
2021-12-03,22840,23316,22535,22974,2052715,1.5156201670275287
2021-12-06,22783,22974,22345,22860,1447990,-0.4962131104727083
2021-12-07,22897,23145,22154,22193,1792415,-2.9177602799650044
2021-12-08,22574,23621,22535,23241,3822710,4.7222097057630785
2021-12-09,23468,23506,22478,23012,2594515,-0.9853276537154168
2021-12-10,22669,22688,21335,21393,5969815,-7.0354597601251525
2021-12-13,21544,21773,21316,21450,1753900,0.26644229420838594
2021-12-14,21164,21316,20630,21050,1755195,-1.8648018648018647
2021-12-15,20973,21354,20726,20898,1257915,-0.7220902612826603
2021-12-16,21297,21488,20821,20822,1551580,-0.3636711647047564
2021-12-17,20555,20859,20250,20384,1611200,-2.103544328114494
2021-12-20,20173,21087,20021,20669,1752080,1.3981554160125589
2021-12-21,20669,20897,19431,20784,3129550,0.5563887948134888
2021-12-22,21088,21393,20593,20822,2102020,0.18283294842186296
2021-12-23,21145,21564,21012,21336,2293255,2.468542887330708
2021-12-24,21565,22479,21336,21927,3284810,2.7699662542182226
2021-12-27,21754,21925,21182,21488,2202955,-2.0020978702056826
2021-12-28,21850,23621,21811,23622,7323700,9.931124348473567
2021-12-29,23738,24379,22747,23311,4054810,-1.3165692998052663
2021-12-30,23233,23292,22554,22826,2730290,-2.080562824417657
2022-01-03,22806,22922,21660,21660,2962435,-5.108209936037852
2022-01-04,22068,22203,20533,20825,3815425,-3.8550323176361956
2022-01-05,20707,20707,20105,20300,1707370,-2.5210084033613445
2022-01-06,19698,20416,19504,19504,2865315,-3.9211822660098523
2022-01-07,19600,20163,19503,19970,1556815,2.3892534864643147
2022-01-10,19561,19717,18882,19096,2090790,-4.376564847270906
2022-01-11,19096,19601,18552,18630,2045260,-2.440301633850021
2022-01-12,19037,20008,18862,19989,2566550,7.294685990338164
2022-01-13,20261,20261,19601,20009,1585270,0.10005503026664665
2022-01-14,19484,19833,19348,19698,1088380,-1.5543005647458645
2022-01-17,19717,20183,19659,19737,931985,0.19798964361864146
2022-01-18,19833,20183,19425,19562,1017030,-0.8866595733900796
2022-01-19,19193,19464,19037,19368,919380,-0.9917186381760557
2022-01-20,19193,19912,19193,19912,1053850,2.808756712102437
2022-01-21,19561,19697,18842,18843,2162285,-5.368621936520691
2022-01-24,17774,18726,16609,16823,7347750,-10.720161333121053
2022-01-25,16687,17347,16590,16726,3133455,-0.5765915710634251
2022-01-26,16725,17230,11888,12102,13899160,-27.6455817290446
2022-01-27,12937,14122,12588,12938,18297380,6.907949099322426
2022-01-28,12685,13054,11306,12666,9518660,-2.1023342093059205
2022-02-03,13228,14219,12820,13734,5595885,8.432022738038844
2022-02-04,13695,14083,13365,13987,3090945,1.8421435852628514
2022-02-07,13247,13519,12334,13248,9171130,-5.283477514835204
2022-02-08,13015,13908,12879,13190,4569995,-0.4378019323671498
2022-02-09,13481,14627,13403,14161,5619820,7.361637604245641
2022-02-10,14316,14355,13597,13695,3046085,-3.2907280559282532
2022-02-11,13578,14860,13307,14220,6464360,3.8335158817086525
2022-02-14,13986,14432,13636,13831,3064615,-2.7355836849507735
2022-02-15,14025,14472,13617,14123,2904415,2.1111994794302653
2022-02-16,14705,15132,14413,14647,3326420,3.710259859803158
2022-02-17,14705,15424,14181,14667,4627190,0.13654673311941012
2022-02-18,14336,14821,14316,14783,1643515,0.7908911161109975
2022-02-21,14530,14627,14103,14511,1829650,-1.8399512954068862
2022-02-22,14064,14686,14045,14395,1696985,-0.799393563503549
2022-02-23,14569,14724,14336,14511,1487865,0.8058353594998263
2022-02-24,14258,14413,13889,13909,2050255,-4.148576941630487
2022-02-25,14394,16278,14297,15793,7255460,13.545186569846862
2022-02-28,15695,16899,15579,16803,4806300,6.3952383967580575
2022-03-02,16706,18454,16628,18144,5411175,7.980717728976969
2022-03-03,18474,18785,17833,18455,3116250,1.7140652557319225
2022-03-04,18338,18785,18260,18455,2343400,0.0
2022-03-07,17871,18279,17366,17833,2932070,-3.370360335952317
2022-03-08,17250,17697,16998,17037,3181885,-4.463634834295968
2022-03-10,17852,18746,17697,17911,3250465,5.130011152198157
2022-03-11,18066,18124,17211,17406,2026340,-2.819496398861035
2022-03-14,17075,17075,16182,16629,2868435,-4.463977938641848
2022-03-15,16298,16939,16201,16512,1699325,-0.7035901136568645
2022-03-16,16919,17463,16919,17192,2011305,4.118217054263566
2022-03-17,17930,18299,17677,17736,2648215,3.1642624476500703
2022-03-18,17988,18163,17638,17736,1344965,0.0
2022-03-21,18163,18318,17872,17911,1622010,0.9866937302661255
2022-03-22,18066,18066,17697,17872,823605,-0.217743286248674
2022-03-23,18357,18435,17736,18183,1937445,1.7401521933751118
2022-03-24,17968,17968,17638,17872,1324195,-1.710388824726393
2022-03-25,18007,18221,17755,17775,1542175,-0.5427484333034914
2022-03-28,17735,17735,17211,17425,1086820,-1.969057665260197
2022-03-29,17775,18144,17619,17717,1784130,1.6757532281205165
2022-03-30,17930,17949,17619,17639,892610,-0.4402551221990179
2022-03-31,17541,17968,17288,17891,1946515,1.4286524179375248
2022-04-01,17774,17774,17191,17328,2143595,-3.1468336034877873
2022-04-04,17210,17482,17094,17483,915310,0.894506001846722
2022-04-05,17658,19737,17580,19737,8645860,12.892524166333008
2022-04-06,19464,20008,19270,19717,4574170,-0.10133252267315195
2022-04-07,20125,20456,18843,19038,5052345,-3.4437287619820465
2022-04-08,19095,20241,18842,19348,6497680,1.6283223027628955
2022-04-11,19115,19329,18066,18183,3409410,-6.021294190614017
2022-04-12,17658,17989,17386,17853,2115045,-1.8148820326678767
2022-04-13,17852,18415,17677,18260,1693000,2.2797288971041283
2022-04-14,18259,18415,17793,17794,1417415,-2.552026286966046
2022-04-15,17580,17793,17405,17464,1564170,-1.8545577160840734
2022-04-18,17424,17443,16997,17347,1481990,-0.6699496106275767
2022-04-19,17347,17735,17347,17425,1332275,0.4496454718395111
2022-04-20,17678,17697,17309,17309,926470,-0.6657101865136298
2022-04-21,17308,17561,16997,17095,1705195,-1.2363510312554162
2022-04-22,16900,16900,16511,16745,2005925,-2.0473822755191575
2022-04-25,16298,16531,16201,16240,1492240,-3.0158256195879365
2022-04-26,16259,16473,15948,16143,1267765,-0.5972906403940886
2022-04-27,15521,15967,15404,15735,1738280,-2.52741126184724
2022-04-28,15831,16103,15559,15657,962390,-0.4957102001906578
2022-04-29,15754,16783,15657,16706,1896220,6.6998786485278155
2022-05-02,16356,17036,16201,16862,1309730,0.9337962408715431
2022-05-03,17075,17405,16900,16901,1745725,0.23128928952674652
2022-05-04,17114,18144,17075,17581,3799595,4.023430566238684
2022-05-06,17327,17910,16978,17114,2210925,-2.6562766623058987
2022-05-09,16802,16938,16531,16570,1112950,-3.1786841182657475
2022-05-10,16084,16492,15735,16415,1582215,-0.9354254677127338
2022-05-11,16239,16608,16220,16609,777260,1.1818458726774292
2022-05-12,16240,16298,15560,15580,1590370,-6.195436209284123
2022-05-13,15579,15987,15287,15793,1262895,1.3671373555840822
2022-05-16,16006,16375,15870,15968,908625,1.108085860824416
2022-05-17,15968,16220,15715,16182,968385,1.3401803607214429
2022-05-18,16434,16706,16143,16182,1364650,0.0
2022-05-19,15695,16395,15637,16201,1439815,0.11741441107403289
2022-05-20,16356,17444,16298,16998,3603780,4.9194494167026726
2022-05-23,17075,17094,16415,16493,1566295,-2.9709377573832216
2022-05-24,16532,16532,15813,15852,1214465,-3.8864973018856483
2022-05-25,15987,16026,15599,15716,1309270,-0.8579359071410547
2022-05-26,15812,15987,15618,15657,935485,-0.3754135912445915
2022-05-27,15909,16007,15657,15677,793895,0.12773839177364757
2022-05-30,15832,16026,15677,15949,1017750,1.735025834024367
2022-05-31,16045,16317,15948,16026,1223025,0.482788889585554
2022-06-02,15870,15948,15734,15871,620700,-0.9671783352052914
2022-06-03,16026,16084,15715,15735,844235,-0.8569088274210825
2022-06-07,15676,15676,15132,15152,1461615,-3.7051159834763268
2022-06-08,15269,15366,14997,15075,880275,-0.5081837381203802
2022-06-09,14997,15269,14803,15211,1027730,0.902155887230514
2022-06-10,15016,15113,14899,14900,1084140,-2.044573006376964
2022-06-13,14452,14724,14219,14278,1905290,-4.174496644295302
2022-06-14,13811,14471,13811,14433,2066235,1.0855862165569408
2022-06-15,14491,14802,13869,13928,1843775,-3.4989260721956628
2022-06-16,14335,14957,14296,14569,1535985,4.602240091901206
2022-06-17,14181,14957,14181,14822,1190270,1.7365639371267763
2022-06-20,15055,15133,14492,14667,1224970,-1.0457428147348535
2022-06-21,14724,14802,13811,14472,1600690,-1.3295152382900388
2022-06-22,14724,14860,13889,13909,1437640,-3.8902708678828084
2022-06-23,13714,14025,12413,12860,2421450,-7.541879358688619
2022-06-24,12917,14122,12859,14103,1826700,9.665629860031103
2022-06-27,14957,15443,14277,14608,4345045,3.580798411685457
2022-06-28,14627,15637,14530,15424,3847960,5.585980284775466
2022-06-29,15151,15307,14802,14919,1677955,-3.274118257261411
2022-06-30,14899,15016,13734,13909,2041280,-6.76989074334741
2022-07-01,13908,14005,12917,13151,2119480,-5.4497088216262854
2022-07-04,13325,13539,12704,13093,1255155,-0.4410311002965554
2022-07-05,13112,14064,12995,14064,1690030,7.416176582906897
2022-07-06,13889,14160,13597,13656,950200,-2.901023890784983
2022-07-07,13869,14025,13617,13676,533065,0.14645577035735208
2022-07-08,13928,14238,13869,13870,776920,1.4185434337525593
2022-07-11,13986,14005,13520,13540,638985,-2.3792357606344625
2022-07-12,13306,13364,12975,13112,902145,-3.1610044313146233
2022-07-13,13014,13577,12781,13384,1471965,2.0744356314826113
2022-07-14,14763,15501,14335,14705,11057600,9.869994022713687
2022-07-15,14589,16007,14569,15541,8078040,5.6851411084665076
2022-07-18,15618,15677,14764,15347,3295995,-1.2483109195032493
2022-07-19,15171,17483,15093,17192,8919665,12.021893529680067
2022-07-20,17367,18746,17250,17581,7636945,2.262680316426245
2022-07-21,17638,17910,16939,17250,4565235,-1.8827142938399408
2022-07-22,17541,18493,17483,17930,6809015,3.942028985507246
2022-07-25,17814,18513,17814,17989,3151390,0.3290574456218628
2022-07-26,17891,17930,16862,17406,4468965,-3.240869420201234
2022-07-27,17327,17793,16919,17755,1954985,2.005055727909916
2022-07-28,18104,18376,17328,17600,3175740,-0.8729935229512813
2022-07-29,17676,17832,17191,17347,2199935,-1.4375
2022-08-01,17347,17949,17153,17833,2748620,2.8016371706923384
2022-08-02,18066,18396,17794,18047,3054545,1.2000224303258005
2022-08-03,18065,19289,18046,19212,11073765,6.455366542915721
2022-08-04,19250,20396,19037,19892,7029320,3.539454507599417
2022-08-05,20242,23117,20106,22321,18242680,12.21093907098331
2022-08-08,22360,23156,21893,22360,5598490,0.17472335468841002
2022-08-09,22611,23893,22359,23311,7301355,4.253130590339892
2022-08-10,23253,23894,22942,23137,4295545,-0.7464287246364377
2022-08-11,23680,23816,22514,23117,4212280,-0.08644163028914725
2022-08-12,23116,23116,22029,22068,3948010,-4.53778604490202
2022-08-16,22437,23059,22184,22962,3671945,4.051114736269712
2022-08-17,22980,23194,22670,22884,2347625,-0.339691664489156
2022-08-18,22670,23777,22514,23525,3666935,2.8010837266212203
2022-08-19,23777,23796,22378,22476,3425975,-4.459086078639745
2022-08-22,21815,22553,21776,21990,2438140,-2.1623064602242392
2022-08-23,21990,22203,21116,21427,3136835,-2.560254661209641
2022-08-24,21737,22068,20863,21738,3623770,1.451439772249965
2022-08-25,21834,22242,21485,22029,1952560,1.3386696108197627
2022-08-26,22067,22203,21135,21155,2903175,-3.967497389804349
2022-08-29,20222,20979,20125,20669,2786520,-2.297329236587095
2022-08-30,20882,21679,20610,21077,3231560,1.9739706807295951
2022-08-31,20980,22398,20883,22321,4792215,5.902168240261897
2022-09-01,22087,22728,21660,21796,2866030,-2.352045159267058
2022-09-02,22126,22359,21291,21602,2537730,-0.8900715727656451
2022-09-05,21601,21912,21038,21233,1944300,-1.7081751689658364
2022-09-06,21310,21873,20961,21369,2046860,0.6405124099279423
2022-09-07,21504,23641,21252,23389,8476665,9.452945856146755
2022-09-08,23660,25039,23310,24224,7740695,3.5700542990294584
2022-09-13,24865,25312,24282,24380,4329285,0.6439894319682958
2022-09-14,23661,26691,23661,26109,8447680,7.091878589007383
2022-09-15,26419,28983,26341,28265,10359080,8.257688919529665
2022-09-16,28556,29042,26808,27391,8008665,-3.0921634530337876
2022-09-19,27682,28148,25332,25507,6346795,-6.878171662224819
2022-09-20,26030,26205,25175,25273,3205620,-0.91739522484024
2022-09-21,25195,26089,24865,25837,2944460,2.231630593914454
2022-09-22,25739,27293,25564,27138,4107180,5.035414328288888
2022-09-23,27001,27604,25642,25992,3723780,-4.2228609330090645
2022-09-26,24962,25409,24088,24477,5049765,-5.828716528162511
2022-09-27,24730,25002,23467,25002,4876680,2.144870694938105
2022-09-28,24904,25157,23233,23234,4621795,-7.071434285257179
2022-09-29,23874,24087,22262,22301,3590745,-4.015666695360248
2022-09-30,21776,23019,21737,22476,4116260,0.7847181740729116
2022-10-04,22903,23175,22340,22787,2629330,1.383698166933618
2022-10-05,23485,23719,21893,22068,3101000,-3.155307850967657
2022-10-06,22262,23739,22243,23681,3182635,7.309226028638753
2022-10-07,23311,23951,23039,23350,2507570,-1.3977450276593049
2022-10-11,22651,23292,22457,22865,2000275,-2.0770877944325483
2022-10-12,23000,24049,23000,23758,2553775,3.905532473212333
2022-10-13,23796,24340,23408,23991,2498470,0.9807222830204563
2022-10-14,24729,25953,24340,25623,3939270,6.802550956608728
2022-10-17,25312,28071,25215,28071,5347480,9.553916403231472
2022-10-18,28808,29333,26807,28226,8702930,0.5521712799686509
2022-10-19,27993,30111,27954,28965,7982755,2.618153475519025
2022-10-20,29060,29430,27856,28459,4163640,-1.7469359571897116
2022-10-21,28459,29819,28168,28557,4616070,0.3443550370708739
2022-10-24,29547,29624,28342,28809,2617020,0.8824456350456981
2022-10-25,29042,29800,27430,27780,5516490,-3.571800479016974
2022-10-26,27993,28362,27430,27508,2543555,-0.9791216702663786
2022-10-27,27818,28226,27177,27780,4227395,0.9888032572342591
2022-10-28,27604,27876,27079,27313,3547010,-1.6810655147588192
2022-10-31,27487,27856,26807,27585,2551305,0.995862775967488
2022-11-01,27739,28011,27099,27410,2704930,-0.6344027551205366
2022-11-02,27449,27663,25506,26148,5549855,-4.604159066034294
2022-11-03,25448,27080,25429,27022,3554455,3.34251185559125
2022-11-04,27079,27682,26264,26575,3202895,-1.654207682628969
2022-11-07,26672,26827,25856,26789,2843435,0.8052681091251176
2022-11-08,26749,26788,25700,26109,3659790,-2.538355295083803
2022-11-09,26050,26186,25700,26031,3323875,-0.2987475583132253
2022-11-10,25952,26341,25214,25215,3670115,-3.134723982943414
2022-11-11,26050,26788,25584,25895,5484495,2.696807455879437
2022-11-14,26147,26749,25953,26245,3608815,1.3516122803630044
2022-11-15,26477,26477,25370,25817,3332820,-1.6307868165364832
2022-11-16,25875,25875,24846,25235,2597265,-2.254328543207964
2022-11-17,25097,25505,24631,24632,1900775,-2.3895383396076877
2022-11-18,24632,25098,24185,24302,1699725,-1.3397206885352386
2022-11-21,24282,24535,23855,24011,1675050,-1.1974323100979343
2022-11-22,23661,24147,23175,23273,1969710,-3.0735912706676105
2022-11-23,23583,24846,23583,24846,3031645,6.75890516908005
2022-11-24,25273,25545,25098,25468,1893350,2.5034210738146987
2022-11-25,25467,26205,25118,25293,2475445,-0.6871367991204649
2022-11-28,25273,26031,24671,25293,2443305,0.0
2022-11-29,25351,26322,25312,26284,3365565,3.9180801012137745
2022-11-30,26283,27391,26070,27197,4034010,3.473596104093745
2022-12-01,27565,27876,27157,27488,2837875,1.069970952678604
2022-12-02,27487,27565,25739,26031,5267370,-5.300494761350408
2022-12-05,26166,26244,24768,24904,2709845,-4.329453344089739
2022-12-06,24495,24806,24107,24127,2102670,-3.119980725987793
2022-12-07,23835,24360,23738,23933,2239100,-0.8040784183694616
2022-12-08,23855,24088,23466,23525,1804670,-1.7047591192077887
2022-12-09,23718,23854,22048,22165,4540440,-5.781083953241232
2022-12-12,22145,22747,21854,21990,2621220,-0.7895330475975638
2022-12-13,22164,22864,21660,21932,3547725,-0.263756252842201
2022-12-14,22145,23194,22009,23195,2371920,5.7587087360933795
2022-12-15,22942,23757,22747,23117,2406895,-0.3362793705539987
2022-12-16,22475,22922,22281,22379,1894540,-3.1924557684820694
2022-12-19,22184,22631,21699,22243,1550065,-0.6077125876938201
2022-12-20,22203,22786,22067,22398,1636735,0.6968484467023333
2022-12-21,22961,23019,22553,22748,1688415,1.562639521385838
2022-12-22,22826,23058,22554,22826,1533025,0.34288728679444347
2022-12-23,22145,22339,21620,21718,3050785,-4.854113729957066
2022-12-26,21718,22223,21582,22185,1835480,2.150290081959665
2022-12-27,22262,22826,22204,22360,2720690,0.7888212756366914
2022-12-28,22200,22300,20720,21120,4797305,-5.545617173524151
2022-12-29,21120,21320,20540,20600,2238035,-2.462121212121212
2023-01-02,21200,22199,21120,22000,2328595,6.796116504854369
2023-01-03,21900,22820,21700,22800,2077125,3.6363636363636362
2023-01-04,22220,22919,22160,22800,1444255,0.0
2023-01-05,23040,23180,22019,22060,1505015,-3.245614035087719
2023-01-06,21840,22400,21680,21920,1458825,-0.6346328195829556
2023-01-09,22380,22420,21920,22120,1574855,0.9124087591240875
2023-01-10,22220,22580,21800,21820,1901815,-1.3562386980108498
2023-01-11,22020,23300,21980,23300,2658615,6.782768102658111
2023-01-12,23560,23580,23040,23200,1412565,-0.4291845493562232
2023-01-13,23240,23400,22860,23000,1262955,-0.8620689655172413
2023-01-16,23120,23760,22940,23300,1599235,1.3043478260869565
2023-01-17,23440,23840,22720,22960,1687525,-1.4592274678111588
2023-01-18,23159,23380,22900,22960,1104100,0.0
2023-01-19,22760,22859,22180,22240,1609960,-3.1358885017421603
2023-01-20,22220,22680,21900,22580,922365,1.5287769784172662
2023-01-25,23000,23680,23000,23480,1930095,3.985828166519043
2023-01-26,23780,24980,23480,24920,3158175,6.132879045996593
2023-01-27,25320,25380,24720,24920,1869460,0.0
2023-01-30,25260,25980,24980,25320,2593805,1.6051364365971106
2023-01-31,24560,24820,23799,24560,3537165,-3.0015797788309637
2023-02-01,24700,25900,24700,25680,2847695,4.5602605863192185
2023-02-02,26100,26400,25880,26200,2257165,2.0249221183800623
2023-02-03,26160,28440,25820,27520,5973280,5.038167938931298
2023-02-06,27700,29800,27640,29240,6752070,6.25
2023-02-07,29440,35620,29400,33180,19462115,13.474692202462379
2023-02-08,33240,35220,32840,34560,12268190,4.159132007233273
2023-02-09,34540,39340,34300,38220,19232095,10.590277777777777
2023-02-10,38620,39800,36940,37600,7739055,-1.6221873364730508
2023-02-13,37400,39840,37000,39360,6367930,4.680851063829787
2023-02-14,39740,39900,37560,39440,6481395,0.20325203252032523
2023-02-15,40400,44200,40100,42700,9804070,8.265720081135902
2023-02-16,44100,48400,42500,47800,10698775,11.943793911007026
2023-02-17,45100,47700,43000,44100,13573780,-7.740585774058577
2023-02-20,43800,47700,43800,47200,9865230,7.029478458049887
2023-02-21,48100,50200,48000,49700,8726490,5.296610169491525
2023-02-22,48400,50400,45700,47500,8308420,-4.426559356136821
2023-02-23,48800,49399,44700,48500,7242140,2.1052631578947367
2023-02-24,49200,50100,47600,48400,4157530,-0.2061855670103093
2023-02-27,47700,56600,47600,56000,10675475,15.702479338842975
2023-02-28,56000,59000,54500,57100,7111595,1.9642857142857142
2023-03-02,57300,61800,54400,55000,8846595,-3.677758318739054
2023-03-03,56900,59900,55600,59900,5982140,8.90909090909091
2023-03-06,62799,63600,60100,61900,7237825,3.33889816360601
2023-03-07,60099,61200,57100,58400,7315545,-5.654281098546042
2023-03-08,56999,67200,56900,66800,11413120,14.383561643835616
2023-03-09,66400,66700,62400,65400,5678755,-2.095808383233533
2023-03-10,62900,63800,60400,61700,5604565,-5.657492354740061
2023-03-13,61700,72800,61700,72300,13812065,17.179902755267424
2023-03-14,74200,80000,71000,74200,16595585,2.627939142461964
2023-03-15,81000,90900,77700,89600,15462655,20.754716981132077
2023-03-16,92499,94500,85400,87600,10573010,-2.232142857142857
2023-03-17,89000,89099,78500,79900,12547910,-8.789954337899543
2023-03-20,73400,82500,69500,80600,13341400,0.8760951188986232
2023-03-21,80600,86500,78200,84000,7472210,4.218362282878412
2023-03-22,87000,92000,85600,90600,7905125,7.857142857142857
2023-03-23,90300,99100,81300,91000,12712335,0.44150110375275936
2023-03-24,96200,96299,87000,91200,7794855,0.21978021978021978
2023-03-27,90400,92200,86700,87800,5596595,-3.7280701754385963
2023-03-28,89200,89799,81100,86700,9034405,-1.2528473804100226
2023-03-29,86300,99800,84600,99700,13773455,14.994232987312571
2023-03-30,101800,106200,98600,99700,9868305,0.0
2023-03-31,96600,101200,96200,99700,6148575,0.0
2023-04-03,101600,103600,98200,99900,5911310,0.20060180541624875
2023-04-04,99200,100400,94800,95000,4811450,-4.904904904904905
2023-04-05,94600,104000,94500,103000,7893055,8.421052631578947
2023-04-06,102200,107000,101400,104400,5042305,1.3592233009708738
2023-04-07,105000,115800,102200,115800,10485850,10.919540229885058
2023-04-10,118200,148800,117200,144400,17704270,24.697754749568222
2023-04-11,151000,164000,140000,153800,16328310,6.509695290858726
2023-04-12,146400,151400,127600,128000,15562720,-16.775032509752926
2023-04-13,120000,134600,113999,121400,20971875,-5.15625
2023-04-14,125600,126800,117599,122200,7891730,0.6589785831960462
2023-04-17,121400,126000,119200,123400,6459025,0.9819967266775778
2023-04-18,125599,134000,120600,131200,8784135,6.3209076175040515
2023-04-19,128800,131000,123199,123200,5682690,-6.097560975609756
2023-04-20,120600,124799,120200,121800,3797435,-1.1363636363636365
2023-04-21,120999,122200,114800,114800,5828295,-5.747126436781609
2023-04-24,113200,124199,112800,119600,6728820,4.181184668989547
2023-04-25,121800,123800,115600,119400,6340795,-0.16722408026755853
2023-04-26,120800,123599,117600,119800,4787030,0.33500837520938026
2023-04-27,119800,141800,118400,141800,13305560,18.363939899833053
2023-04-28,150000,158200,141800,146000,14836710,2.9619181946403383
2023-05-02,150000,155600,142400,146600,8042155,0.410958904109589
2023-05-03,145000,145800,133000,133800,6891990,-8.731241473396999
2023-05-04,133600,140600,130000,136600,6368820,2.092675635276532
2023-05-08,138800,139200,126600,127600,4275490,-6.588579795021962
2023-05-09,126199,128600,120000,124600,6525970,-2.3510971786833856
2023-05-10,124600,125800,117800,118000,4965560,-5.296950240770466
2023-05-11,120800,124400,108800,110000,8950905,-6.779661016949152
2023-05-12,107400,112000,106000,108800,6940680,-1.090909090909091
2023-05-15,107200,107800,99800,104200,8363035,-4.227941176470589
2023-05-16,106600,112200,104400,110200,7311360,5.758157389635317
2023-05-17,108200,115800,107400,113600,3979570,3.0852994555353903
2023-05-18,116000,117800,111600,113000,3047610,-0.528169014084507
2023-05-19,112400,112800,106200,106400,3951115,-5.84070796460177
2023-05-22,105000,113600,102800,113400,4179390,6.578947368421052
2023-05-23,114200,118600,113200,114000,3779050,0.5291005291005291
2023-05-24,115800,116200,112200,113400,2090730,-0.5263157894736842
2023-05-25,111600,114000,109000,109400,2373500,-3.527336860670194
2023-05-26,109800,111800,106200,108400,2707385,-0.9140767824497258
2023-05-30,109600,110000,105000,109200,2818405,0.7380073800738007
2023-05-31,109200,114000,109200,112600,3228315,3.1135531135531136
2023-06-01,113600,114000,111000,112400,1579100,-0.17761989342806395
2023-06-02,112200,115800,111400,113400,2498225,0.8896797153024912
2023-06-05,114400,114800,112200,113200,1756355,-0.1763668430335097
2023-06-07,113999,132400,113800,132400,8901125,16.96113074204947
2023-06-08,131000,137800,130200,131600,6590135,-0.6042296072507553
2023-06-09,137600,140000,133000,134000,5876625,1.82370820668693
2023-06-12,135400,139600,134600,138400,3573485,3.2835820895522385
2023-06-13,141800,150600,139400,149800,7263380,8.236994219653178
2023-06-14,150400,158000,131200,133400,12464765,-10.947930574098798
2023-06-15,139800,144400,136000,142000,6972760,6.446776611694154
2023-06-16,143400,148400,136800,148000,4527235,4.225352112676056
2023-06-19,148600,156400,146200,154400,6046940,4.324324324324325
2023-06-20,151800,159800,150600,153000,4754885,-0.9067357512953367
2023-06-21,154200,157800,151600,152400,3661120,-0.39215686274509803
2023-06-22,149600,155200,148200,152400,3348120,0.0
2023-06-23,154000,154400,151600,151600,1640865,-0.5249343832020997
2023-06-26,151800,155400,151600,152200,1843845,0.395778364116095
2023-06-27,151200,152000,142400,147600,4064650,-3.0223390275952693
2023-06-28,149400,150400,139800,140000,3244045,-5.149051490514905
2023-06-29,141000,147000,139200,142800,3128910,2.0
2023-06-30,145200,152000,143000,150800,3343250,5.602240896358544
2023-07-03,154400,183800,153800,181600,14765825,20.424403183023873
2023-07-04,183400,186800,169000,177200,9392135,-2.4229074889867843
2023-07-05,178800,191600,176600,188600,8200325,6.433408577878104
2023-07-06,189200,196400,184800,188200,5993960,-0.2120890774125133
2023-07-07,188000,196000,187400,196000,4354555,4.1445270988310305
2023-07-10,198800,203000,188200,193000,5529975,-1.530612244897959
2023-07-11,194800,199600,191600,195200,3592275,1.1398963730569949
2023-07-12,194000,196400,181800,184000,5602755,-5.737704918032787
2023-07-13,181600,198800,176600,191200,7192285,3.91304347826087
2023-07-14,193400,197800,190400,197600,3356215,3.3472803347280333
2023-07-17,200600,203000,197000,199800,3363410,1.1133603238866396
2023-07-18,203600,229600,201000,223600,8005800,11.911911911911911
2023-07-19,220600,225200,216200,223400,3669595,-0.08944543828264759
2023-07-20,217800,220800,213200,216600,2727010,-3.043867502238138
2023-07-21,207200,238000,207000,228600,6781245,5.540166204986149
2023-07-24,230200,235800,225600,232200,6090250,1.574803149606299
2023-07-25,229600,264200,224000,258600,10372235,11.369509043927648
2023-07-26,260600,307800,227200,245600,15083225,-5.02706883217324
